id,type,name,address,
8174,dentist,Queen Street Dental Clinic,Queen Street West,
8175,restaurant,The Kettle Modern Indian Canadian Food,Queen Street West,
8176,restaurant,Frisaca,Queen Street West,
8177,cafe,Strange Love,Queen Street West,
8178,social_facility,West Neighbourhood House,Queen Street West,
8179,restaurant,Zakkushi,Queen Street West,
8180,restaurant,Ramen Misoya,Queen Street West,
8181,cafe,Tokyo Smoke,Queen Street West,
8182,cafe,Sud Forno,Queen Street West,
8183,dentist,Queen Dental,Queen Street West,
8184,restaurant,Terroni,Queen Street West,
8185,internet_cafe,Cafe 23,Queen Street West,
8186,fast_food,Greenhouse Juice Co.,Queen Street West,
8187,restaurant,Canis,Queen Street West,
8188,fast_food,Sukoi Desserts,Queen Street West,
8189,cafe,Loftea,Queen Street West,
8190,cafe,Crosstown Coffee Bar,Highbourne Road,
8191,ice_cream,You Scream Ice Cream,Bathurst Street,
8192,restaurant,Pegrolls,Jane Street,
8193,restaurant,Mad Mexican,Jane Street,
8194,restaurant,Caribbean Queen Jerk,Jane Street,
8195,music_school,Academy of Music,Bloor Street West,
8196,fast_food,Woody's Burgers,Jane Street,
8197,cafe,CoCo Fresh Tea & Juice,Jane Street,
