id,type,name,address,
4698,community_centre,Secord Community Centre,Barrington Avenue,
4699,fast_food,McDonald's,Yonge Street,
4700,fast_food,Wendy's,Yonge Street,
4701,restaurant,Mexitaco,Victoria Park Avenue,
4702,cinema,Cineplex VIP Cinemas Yonge-Eglinton,Yonge Street,
4703,restaurant,The Irv,Carlton Street,
4704,restaurant,Chew Chew's Diner,Carlton Street,
4705,pharmacy,Guardian,Carlton Street,
4706,community_centre,Miziwe Biik Aboriginal Employment and Training,Gerrard Street East,
4707,childcare,Gerrard Early Learning Centre,Gerrard Street East,
4708,pub,The Black Bull,Queen Street West,
4709,bar,Queen Street Warehouse,Queen Street West,
4710,bank,Scotiabank,Queen Street West,
4711,pub,The Rex Jazz & Blues Bar,Queen Street West,
4712,loading_dock,Bay Adelaide Centre and Hudson's Bay Shipping & Receiving,Richmond Street West,
4713,fast_food,South Street Burger,Bay Street,
4714,pub,Batch,Victoria Street,
4715,post_office,Adelaide Post Office,Adelaide Street East,
4716,fast_food,La Prep,Adelaide Street East,
4717,cafe,Tim Hortons,King Street East,
4718,bank,CIBC,King Street East,
4719,fast_food,Pizza Pizza,Front Street East,
4720,restaurant,P.J. O'Brien Restaurant,Colborne Street,
4721,fast_food,Quesada,King Street East,
4722,restaurant,Mirto Italian Restaurant,Toronto Street,
4723,restaurant,BLD Restaurant,Toronto Street,
4724,fast_food,A&W,Richmond Street West,
4725,cafe,Tim Hortons,Richmond Street West,
4726,pharmacy,Rexall,Yonge Street,
4727,place_of_worship,Masjid Toronto,Dundas Street West,
4728,restaurant,Gyubee Japanese Grill,Dundas Street West,
4729,restaurant,Hemispheres Restaurant Bistro,Chestnut Street,
4730,fast_food,Pizza Pizza,Danforth Avenue,
4731,cafe,Starbucks,Eglinton Avenue West,
4732,library,Toronto Public Library - Northern District,Orchard View Boulevard,
4733,theatre,The Elgin & Winter Garden,Yonge Street,
4734,pharmacy,Marshall's Drugs,Summerhill Avenue,
4735,orthodonists,Dr. James Posluns,Summerhill Avenue,
4736,fuel,Esso,Finch Avenue East,
4737,bank,RBC,Bloor Street East,
4738,pharmacy,Shoppers Drug Mart,Steeles Avenue East,
4739,fuel,Esso,Don Mills Road,
4740,fuel,Esso,Lawrence Avenue East,
4741,fuel,Petro-Canada,York Mills Road,
4742,restaurant,The Keg,Leslie Street,
4743,fuel,Esso Circle K,Steeles Avenue East,
4744,cafe,Tim Hortons,Steeles Avenue East,
4745,fast_food,Domino's,Steeles Avenue East,
4746,bank,RBC,Steeles Avenue East,
4747,fast_food,Subway,Steeles Avenue East,
4748,pub,Paupers Pub,Bloor Street West,
4749,restaurant,Asian Legend,Ravel Road,
4750,fast_food,McDonald's,Sheppard Avenue East,
4751,fast_food,New York Fries,Sheppard Avenue East,
4752,fast_food,Teriyaki Experience,Sheppard Avenue East,
4753,fast_food,KFC,Sheppard Avenue East,
4754,restaurant,Fieramosca Cafe,Prince Arthur Avenue,
4755,restaurant,Opus Restaurant on Prince Arthur,Prince Arthur Avenue,
4756,restaurant,Joyous Chinese Cuisine,Leslie Street,
4757,restaurant,Jerusalem Restaurant,Leslie Street,
4758,cinema,Cineplex Cinemas Fairview Mall,Sheppard Avenue East,
4759,cafe,Tim Hortons,Bloor Street East,
4760,fast_food,McDonald's,Bloor Street East,
4761,fast_food,Booster Juice,Bloor Street East,
4762,pub,Regal Beagle Pub,Bloor Street West,
4763,cafe,Bar 700,Rustic Road,
4764,fuel,Petro-Canada,Lawrence Avenue West,
4765,cafe,Family Bakery Cafe,Woodbine Avenue,
4766,fast_food,Subway,Bay Street,
4767,cafe,Starbucks,Charles Street West,
4768,cafe,Espresso Etc,Dundas Street West,
4769,fast_food,Burger King,Danforth Avenue,
4770,fast_food,Jimmy the Greek,Sheppard Avenue East,
4771,fast_food,Szechuan Express,Sheppard Avenue East,
4772,bank,TD Canada Trust,Moore Avenue,
4773,fast_food,Subway,Overlea Boulevard,
4774,language_school,Overlea LINC,Overlea Boulevard,
4775,car_wash,Express Hand Car Wash,Laird Drive,
4776,fast_food,Harvey's,Queen Street East,
4777,cinema,Cineplex Cinemas Beaches,Queen Street East,
4778,cafe,Starbucks,Queen Street East,
4779,fire_station,Toronto Fire Station 227,Queen Street East,
4780,pub,The Stone Lion,Queen Street East,
4781,cafe,Juice and Java Cafe and Catering,Queen Street East,
4782,fast_food,Pizzaiolo,Queen Street East,
4783,restaurant,Swiss Chalet Express,Queen Street East,
4784,fuel,Husky,Lawrence Avenue West,
4785,fuel,Shell,Dufferin Street,
4786,cafe,Tim Hortons,Bay Street,
4787,cafe,Second Cup,St George Street,
4788,fuel,Petro-Canada,Bathurst Street,
4789,bank,TD Canada Trust,Dufferin Street,
4790,fuel,Esso,Victoria Park Avenue,
4791,bank,BMO,Spadina Avenue,
4792,cafe,Artistic Grounds,Bathurst Street,
4793,pub,The Football Factory,Bathurst Street,
4794,theatre,Factory Theatre,Bathurst Street,
4795,social_facility,Evangel Hall,Adelaide Street West,
4796,parking,The Residences of College Park Parking,Bay Street,
4797,restaurant,Sector 17,Dundas Street East,
4798,cleaners,Sky Cleaners,Carlton Street,
4799,pub,The Churchmouse: A Firkin Pub,Church Street,
4800,library,Toronto Public Library - North York Central Library,Yonge Street,
4801,cinema,Cineplex Cinemas Yorkdale,Dufferin Street,
4802,cafe,Second Cup,King Street West,
4803,fuel,Esso,Kingston Road,
4804,pub,Black Dog Pub,Island Road,
4805,fast_food,Subway,O'Connor Drive,
4806,fuel,Esso,Scarlett Road,
4807,place_of_worship,BAPS Shri Swaminarayan,Claireville Drive,
4808,fast_food,East York Deli,Coxwell Avenue,
4809,restaurant,Jadranka Cafe & Pastries,Scarlett Road,
4810,pharmacy,Main Drug Mart,Scarlett Road,
4811,pharmacy,Main Drug Mart,Weston Road,
4812,fuel,Esso,Jane Street,
4813,fast_food,McDonald's,Finch Avenue West,
4814,cafe,Tim Hortons,Finch Avenue West,
4815,place_of_worship,Oasis of Praise,Weston Road,
4816,community_centre,York Weston Community Services Centre,Weston Road,
4817,car_wash,Weston Coin Car Wash,Weston Road,
4818,community_centre,North Kipling Community Centre,Rowntree Road,
4819,fast_food,Popeyes,College Street,
4820,bar,Grossman's Tavern,Spadina Avenue,
4821,restaurant,PaPaSpicy,Spadina Avenue,
4822,restaurant,Kupfert & Kim - Spadina,Spadina Avenue,
4823,restaurant,Pizza Rustica Restaurant & Bar,Blue Jays Way,
4824,fast_food,Grill & Wrap,Wellington Street West,
4825,restaurant,The Rib House,Woodbine Avenue,
4826,restaurant,Thai Wok Restaurant,Woodbine Avenue,
4827,fast_food,McDonald's,Weston Road,
4828,bank,HSBC,Bloor Street West,
4829,bank,BMO,Royal York Road,
4830,fuel,Husky,Royal York Road,
4831,bank,TD Canada Trust,Albion Road,
4832,fuel,Top Valu,Albion Road,
4833,fuel,Shell,Albion Road,
4834,fast_food,Krispy Kreme,Bloor Street West,
4835,veterinary,Juno Veterinary,Bloor Street West,
4836,bank,BMO,Bloor Street West,
4837,bank,Scotiabank,Bloor Street West,
4838,fast_food,Fat Bastard Burrito,College Street,
4839,library,Toronto Public Library - Bridlewood,Warden Avenue,
4840,restaurant,Kanpai Snack Bar,Carlton Street,
4841,restaurant,Sultan Shawarma & Falafel,Danforth Avenue,
4842,dentist,Dr. Norman Mack,Woodbine Avenue,
4843,restaurant,Westbank Restaurant & Bar,St Clair Avenue East,
4844,restaurant,Gabby's,Sherbourne Street,
4845,library,Toronto Public Library - St. James Town,Sherbourne Street,
4846,theatre,Phoenix Concert Theatre,Sherbourne Street,
4847,cafe,True Love Cafe,Dundas Street East,
4848,library,Toronto Public Library - St. Lawrence,Front Street East,
4849,theatre,LKTY Theatre for Young People,Front Street East,
4850,fast_food,McDonald's,Front Street East,
4851,pub,Paddington's Pump,Front Street East,
4852,fast_food,A&W,Front Street East,
4853,restaurant,CC Lounge and Whiskey Bar,Front Street East,
4854,restaurant,Oliver & Bonacini Café & Grill,Yonge Street,
4855,fuel,Shell,Markham Road,
4856,pharmacy,Shoppers Drug Mart,Markham Road,
4857,pharmacy,Shoppers Drug Mart,Pape Avenue,
4858,bank,National Bank,Martin Grove Road,
4859,fuel,Shell,Lloyd Manor Road,
4860,pharmacy,Shoppers Drug Mart,Lloyd Manor Road,
4861,bank,CIBC,Lloyd Manor Road,
4862,fast_food,Pizza Pizza,Wincott Drive,
4863,pharmacy,Rexall,Wincott Drive,
4864,fast_food,Egglinton Grill,Eglinton Avenue West,
4865,fast_food,McDonald's,Eglinton Avenue West,
4866,cafe,Tim Hortons,Eglinton Avenue West,
4867,fast_food,McDonald's,Lawrence Avenue East,
4868,pharmacy,Torrance Compounding Pharmacy,Lawrence Avenue East,
4869,doctors,Medical Clinic,Lawrence Avenue East,
4870,fast_food,Mr. Sub,Lawrence Avenue East,
4871,fast_food,Pizza Pizza,Lawrence Avenue East,
4872,restaurant,Pizza Hut,Lawrence Avenue East,
4873,community_centre,Cedarbrook Park Community Recreation Centre,Eastpark Boulevard,
4874,place_of_worship,Bendale Bible Chapel,Bellamy Road North,
4875,fuel,Esso,Sheppard Avenue East,
4876,clinic,Bloor Park Medical Centre,Bloor Street West,
4877,pharmacy,Bloor Park Pharmacy,Bloor Street West,
4878,restaurant,Buk Chang Dong Soon Tofu,Bloor Street West,
4879,restaurant,Kintori,Bloor Street West,
4880,restaurant,Korea House,Bloor Street West,
4881,bar,Pour Boy,Bloor Street West,
4882,cafe,Real Fruit Bubble Tea,Bloor Street West,
4883,fast_food,Hodo Kwanja Korean Snacks,Bloor Street West,
4884,cafe,CoCo Fresh Tea & Juice,Bloor Street West,
4885,restaurant,Korean Village Restaurant,Bloor Street West,
4886,doctors,bloorkids,Bloor Street West,
4887,pharmacy,Green Pharmacy,Bloor Street West,
4888,vacant,Yummy Korean Restaurant,Bloor Street West,
4889,internet_cafe,Gig@bytes Internet Cafe,Bloor Street West,
4890,restaurant,Yupdduk,Bloor Street West,
4891,dentist,Smyl,Bloor Street West,
4892,restaurant,Namaste India,Bloor Street West,
4893,cafe,Snakes & Lattes,Bloor Street West,
4894,dentist,Soho Dental,Bloor Street West,
4895,restaurant,Arisu Korean & Japanese Restaurant Bar,Bloor Street West,
4896,testcenter,Canadian Centre For Language And Cultural Studies,Markham Street,
4897,fuel,Petro-Canada,Sheppard Avenue East,
4898,fuel,Shell,Sheppard Avenue East,
4899,pharmacy,Shoppers Drug Mart,Overlea Boulevard,
4900,restaurant,Jack Astor's,Don Mills Road,
4901,fuel,Petro-Canada,Don Mills Road,
4902,restaurant,Bar Mercurio,Bloor Street West,
4903,dentist,City Dental,Bloor Street West,
4904,fast_food,Sultan Shawarma Falafel,Overlea Boulevard,
4905,restaurant,Faley Restaurant,Overlea Boulevard,
4906,storage,Access Storage,Beth Nealson Drive,
4907,place_of_worship,St. Edith Stein Roman Catholic Church/Thorncliffe Park United Church,Thorncliffe Park Drive,
4908,bank,Scotiabank,Queen Street East,
4909,fast_food,McDonald's,Church Street,
4910,bank,CIBC,Lawrence Avenue East,
4911,pharmacy,Shoppers Drug Mart,Lawrence Avenue East,
4912,library,Toronto Public Library - Bayview,Bayview Avenue,
4913,fast_food,KFC,Yonge Street,
4914,fast_food,Richtree Market Restaurants,Yonge Street,
4915,fast_food,McDonald's,Bay Street,
4916,restaurant,Harvest Noon Cafe,Bancroft Avenue,
4917,pub,G.S.U. Pub,Bancroft Avenue,
4918,restaurant,Freshii,Bay Street,
4919,cafe,Tim Hortons,Wellesley Street West,
4920,restaurant,Ming Lou,Ravel Road,
4921,bank,CIBC,Ravel Road,
4922,cafe,Tim Hortons,King Street West,
4923,pharmacy,Shoppers Drug Mart,Bloor Street East,
4924,fast_food,Pizzaiolo,Yonge Street,
4925,fast_food,Pizza Nova,Leslie Street,
4926,restaurant,Roja’s Kitchen,Queen Street West,
4927,restaurant,Richtree Market Restaurants,York Mills Road,
4928,fast_food,McDonald's,York Mills Road,
4929,restaurant,Mr. Greek,York Mills Road,
4930,restaurant,Pizza Hut,York Mills Road,
4931,cafe,Tim Hortons,Yonge Street,
4932,fast_food,Mr. Sub,Coxwell Avenue,
4933,pub,The Wally,O'Connor Drive,
4934,library,Toronto Public Library - Todmorden Room,Pape Avenue,
4935,kindergarten,The Lawrence Park School,Bayview Avenue,
4936,fast_food,Hollywood Gelato,Bayview Avenue,
4937,cafe,Starbucks,Bayview Avenue,
4938,restaurant,Mount Olive Mediterranean Cuisine,Bayview Avenue,
4939,fast_food,Popeyes,Yonge Street,
4940,restaurant,Mandarin,Yonge Street,
4941,fast_food,McDonald's,Eglinton Avenue East,
4942,cafe,Starbucks,Yonge Street,
4943,bank,CIBC,Fort York Boulevard,
4944,bank,RBC,Fort York Boulevard,
4945,pub,Hoops Sports Bar & Grill,Bremner Boulevard,
4946,fast_food,Manchu Wok,Bloor Street East,
4947,restaurant,Shawarma's King,Queen Street East,
4948,pharmacy,Shoppers Drug Mart,Queen Street East,
4949,restaurant,Milestones,Dundas Street East,
4950,restaurant,Cranberries Restaurant,Parliament Street,
4951,pharmacy,Main Drug Mart,Parliament Street,
4952,pharmacy,Rexall,Parliament Street,
4953,bank,CIBC,Carlton Street,
4954,pharmacy,Shoppers Drug Mart,Parliament Street,
4955,cafe,Second Cup,Bond Street,
4956,fast_food,Villa Madina,Yonge Street,
4957,restaurant,Market Garden Food Emporium & Terrace,Gerrard Street West,
4958,fast_food,Harvey's,Keele Street,
4959,bar,Ruby Tuesdays,Gerrard Street East,
4960,bank,CIBC,Queen Street West,
4961,fast_food,A&W,Queen Street West,
4962,pub,Horseshoe Tavern,Queen Street West,
4963,restaurant,Peter Pan Bistro,Queen Street West,
4964,fast_food,Hero Cerified Burgers,Yonge Street,
4965,fuel,Petro-Canada,Burnhamthorpe Road,
4966,cafe,Tim Hortons,Yorkdale Road,
4967,fast_food,Pizza Pizza,Keele Street,
4968,restaurant,Minerva Tiffins,Lebovic Avenue,
4969,fast_food,A&W,Eglinton Avenue East,
4970,restaurant,Thai One On,Danforth Avenue,
4971,cafe,Small World Cafe,Danforth Avenue,
4972,clinic,Bathurst Medical Dental Centre,Bathurst Street,
4973,fuel,Petroleum Plus,Wilson Avenue,
4974,cafe,Tim Hortons,Dufferin Street,
4975,bank,CIBC,Wilson Avenue,
4976,bank,BMO,Islington Ave,
4977,banquet_hall,Panemonte Banquet & Convention Centre,Humberline Drive,
4978,fast_food,Thaï Express,University Avenue,
4979,cafe,Tim Hortons,Davenport Road,
4980,bank,TD Canada Trust,The Queensway,
4981,restaurant,Blaze Pizza,Dundas Street East,
4982,restaurant,Ki,Bay Street,
4983,restaurant,Spring Rolls,Dundas Street West,
4984,pub,Irish Embassy Pub & Grill,Yonge Street,
4985,bar,east thirty-six,Wellington Street East,
4986,restaurant,Sukho Thai,Wellington Street East,
4987,restaurant,Hothouse Restaurant & Bar,Church Street,
4988,restaurant,Le Papillon on Front,Front Street East,
4989,dentist,St. Lawrence Dental,Jarvis Street,
4990,restaurant,Bombay Palace Haute Indian Cuisine,Jarvis Street,
4991,fast_food,Kabul Express Authentic Afghan Grill,Dundas Street East,
4992,fast_food,Burrito Boyz,Dundas Street East,
4993,fuel,Esso,The Queensway,
4994,bank,BMO,Brown's Line,
4995,fuel,Esso,Dundas Street West,
4996,restaurant,Swiss Chalet,Dundas Street West,
4997,cafe,Starbucks,Dundas Street West,
4998,pharmacy,Rexall,Brown's Line,
4999,fuel,Husky,Dixon Road,
5000,fuel,Esso,Bathurst Street,
5001,fast_food,Fat Bastard Burrito,York Mills Road,
5002,restaurant,Big Smoke Burger,York Mills Road,
5003,cafe,Tim Hortons,Dundas Street West,
5004,fast_food,Carter's Ice Cream,Woodmount Avenue,
5005,restaurant,Over Easy,Bloor Street West,
5006,bicycle_rental,Wheel Excitement Inc.,Queens Quay West,
5007,pharmacy,Shoppers Drug Mart,Danforth Avenue,
5008,restaurant,Swiss Chalet,Queens Quay West,
5009,restaurant,Gonoe Sushi,Queens Quay West,
5010,restaurant,Spice Thai Cafe,Queens Quay West,
5011,fast_food,Quiznos,Queens Quay West,
5012,fast_food,Allwyn’s Bakery,Underhill Drive,
5013,pharmacy,Shoppers Drug Mart,Underhill Drive,
5014,prep_school,Oxford Learning,Underhill Drive,
5015,dentist,Dr. Lily Lo,Lawrence Avenue East,
5016,storage,Access Storage,Ellesmere Road,
5017,community_centre,Birkdale Community Centre,Ellesmere Road,
5018,fuel,Shell,Steeles Avenue East,
5019,bank,CIBC,Islington Avenue,
5020,fast_food,Manchu Wok,Borough Drive,
5021,restaurant,Lebanon Express,Roncesvalles Avenue,
5022,bank,RBC,The Queensway,
5023,fuel,Esso,Kipling Avenue,
5024,fast_food,Pizza Hut Express,Birchmount Road,
5025,fast_food,Pizza Pizza,Danforth Road,
5026,community_centre,Armenian General Benevolent Union; Alex Manoogian Cultural Centre,Progress Avenue,
5027,fuel,Petro-Canada,Ellesmere Road,
5028,fast_food,Domino's,Eglinton Avenue East,
5029,cafe,Tim Hortons,Wynford Drive,
5030,fast_food,Mr. Sub,Victoria Park Avenue,
5031,cafe,Tim Hortons,Ellesmere Road,
5032,fuel,Petro-Canada,Victoria Park Avenue,
5033,place_of_worship,Armeniam Brotherhood Bible,Victoria Park Avenue,
5034,fuel,Shell,Victoria Park Avenue,
5035,fire_station,Toronto Fire Station 225,Danforth Avenue,
5036,fuel,Eagle Transmission,Danforth Avenue,
5037,call_centre,Group of GoldLine,Sheppard Avenue East,
5038,cafe,Red Rocket Coffee,Danforth Avenue,
5039,fast_food,Bandito Burritos,Queen Street East,
5040,fuel,Neon Gas Service,Queen Street East,
5041,restaurant,Courtney's Places,West Main Street,
5042,cafe,Starbucks,St George Street,
5043,cafe,Fantail,Roncesvalles Avenue,
5044,pub,King Rustic Kitchen & Bar,King Street West,
5045,restaurant,Beach Hill Restaurant,Gerrard Street East,
5046,pharmacy,Shoppers Drug Mart,Eglinton Avenue West,
5047,fast_food,241 Pizza,Davenport Road,
5048,pharmacy,I.D.A.,Wilson Avenue,
5049,bank,TD Canada Trust,Sheppard Avenue West,
5050,bank,RBC,Yonge Street,
5051,theatre,Young Centre for the Performing Arts,Tank House Lane,
5052,pub,Mill St Brew Pub,Tank House Lane,
5053,cafe,Balzac's Coffee,Trinity Street,
5054,fuel,Esso,Avenue Road,
5055,fuel,Husky,Avenue Road,
5056,pub,The Bull a Firkin Pub,Yonge Street,
5057,pharmacy,Guardian,Yonge Street,
5058,cafe,Second Cup,Yonge Street,
5059,fast_food,Mr. Sub,Yonge Street,
5060,restaurant,The Rec Room,Bremner Boulevard,
5061,fast_food,Panago,Bremner Boulevard,
5062,cafe,Aroma Espresso Bar,Bremner Boulevard,
5063,restaurant,Paramount Fine Foods,Don Mills Road,
5064,restaurant,Congee Queen,Lawrence Avenue East,
5065,library,Toronto Public Library - Guildwood,Guildwood Parkway,
5066,fast_food,Pizza Pizza,St. Clair Avenue West,
5067,cafe,Tim Hortons,St. Clair Avenue West,
5068,bank,TD Canada Trust,St. Clair Avenue West,
5069,car_wash,St. Clair Car Wash,St. Clair Avenue West,
5070,fast_food,241 Pizza,St. Clair Avenue West,
5071,community_centre,Joseph J. Piccininni Community Centre,St. Clair Avenue West,
5072,fast_food,Pizzaiolo,St. Clair Avenue West,
5073,fast_food,McDonald's,Dufferin Street,
5074,food_court,Gerrard Square Food Court,Gerrard Street East,
5075,fast_food,Subway,Gerrard Street East,
5076,fast_food,KFC,Gerrard Street East,
5077,fast_food,Asian Gourmet,Gerrard Street East,
5078,fast_food,241 Pizza,Gerrard Street East,
5079,pub,The Duke,Queen Street East,
5080,fast_food,Domino's,High Park Avenue,
5081,cafe,UB Social,Dundas Street West,
5082,restaurant,High Park Spicy House,Dundas Street West,
5083,restaurant,The Purple Onion,Dundas Street West,
5084,pharmacy,Junction Pharmacy,Dundas Street West,
5085,place_of_worship,Shiloh Pentecostal Church of Jesus Christ,Dundas Street West,
5086,post_office,York Quay Fine Foods Post Office,Queens Quay West,
5087,veterinary,Front Street Animal Hospital,Front Street West,
5088,cafe,Tim Hortons,College Street,
5089,bank,BMO,Yonge Street,
5090,restaurant,PhaYao Thai,Yonge Street,
5091,cafe,Cherry Bomb,Roncesvalles Avenue,
5092,cafe,Simply Social,Roncesvalles Avenue,
5093,bank,RBC,Bay Street,
5094,fast_food,Harvey's,Dundas Street East,
5095,cafe,Brownsline Donuts,Brown's Line,
5096,cafe,Tim Hortons,Don Mills Road,
5097,pharmacy,Shoppers Drug Mart,Eglinton Avenue East,
5098,restaurant,Hello 123,Queen Street West,
5099,fast_food,Subway,Queen Street West,
5100,pub,817 Sports Bar & Grill,Queen Street West,
